user,song,time,frequency,confidence,note,score
Earth,รักแรกพบ,46.95,126.25541299593466,0.8319348,B2,0.6138993762117757
Earth,รักแรกพบ,46.96,126.62284109140451,0.82072794,B2,0.5635902280885225
Earth,รักแรกพบ,46.97,127.35599612280828,0.8343042,C3,0.5363603420535344
Earth,รักแรกพบ,46.98,127.58697208593937,0.83675057,C3,0.5677299902619981
Earth,รักแรกพบ,46.99,127.67522449588854,0.8329803,C3,0.5797008645355609
Earth,รักแรกพบ,47.0,127.66809380219777,0.8330368,C3,0.5787339389236907
Earth,รักแรกพบ,47.01,128.34718171210793,0.8596303,C3,0.6705771203022438
Earth,รักแรกพบ,47.02,128.08526471697706,0.85510457,C3,0.6352118781891404
Earth,รักแรกพบ,47.03,127.85947597225258,0.7971978,C3,0.6046667485558403
Earth,รักแรกพบ,47.04,127.87220631806919,0.842084,C3,0.6063903682462067
Earth,รักแรกพบ,47.05,127.75919556181091,0.8424358,C3,0.5910833222063163
Earth,รักแรกพบ,47.06,127.89114925884121,0.8361019,C3,0.6089548219413033
Earth,รักแรกพบ,47.07,128.03024071786604,0.83900785,C3,0.6277730921554181
Earth,รักแรกพบ,47.08,128.8841027951464,0.86122733,C3,0.7428496210872173
Earth,รักแรกพบ,47.09,128.50077431176834,0.8537844,C3,0.6912823479418404
Earth,รักแรกพบ,47.1,128.28812374726868,0.82287127,C3,0.6626091471334628
Earth,รักแรกพบ,47.11,128.0186444029964,0.8659432,C3,0.6262049591678219
Earth,รักแรกพบ,47.12,127.90747743616708,0.86093384,C3,0.61116498991205
Earth,รักแรกพบ,47.13,128.18480586232135,0.8449363,C3,0.6486608953435936
Earth,รักแรกพบ,47.14,128.28965924970237,0.8531257,C3,0.6628163602494707
Earth,รักแรกพบ,47.15,128.71197978590138,0.8491496,C3,0.7197137678090991
Earth,รักแรกพบ,47.16,128.13937202578683,0.83732337,C3,0.6425236197841759
Earth,รักแรกพบ,47.17,128.04802478269562,0.81061536,C3,0.6301776990870612
Earth,รักแรกพบ,47.18,128.91654076418345,0.85103565,C3,0.7472062988674237
Earth,รักแรกพบ,47.19,129.81764920650102,0.8811963,C3,0.8677961540370115
Earth,รักแรกพบ,47.2,130.46614190077872,0.8833238,C3,0.9540631437078683
Earth,รักแรกพบ,47.21,131.112667719789,0.8900015,C3,0.9603573101257306
Earth,รักแรกพบ,47.22,131.80026011359894,0.8668925,C3,0.8698036741500128
